no	labeled_no	title	official_title	official_url	first_pub	official_words	txt_cjk_chars	deviation_pct	src_line_start	src_line_end
339	339	嘴巴里的出口	第339章 嘴巴里的出口	https://www.qidian.com/chapter/1025901449/660132953/	2021-07-06 10:47:04	2231	2343	5.0	20335	20392
340	340	在死楼招魂是种什么样的体验	第340章 在死楼招魂是种什么样的体验	https://www.qidian.com/chapter/1025901449/660195457/	2021-07-06 21:13:28	2218	2311	4.2	20394	20444
341	341	母女三人	第341章 母女三人	https://www.qidian.com/chapter/1025901449/660257271/	2021-07-07 11:15:12	2275	2360	3.7	20446	20496
342	342	想清楚谁是人质再动手	第342章 想清楚谁是人质再动手	https://www.qidian.com/chapter/1025901449/660373998/	2021-07-07 23:08:40	2107	2205	4.7	20498	20550
343	343	4144？	第343章 4144？	https://www.qidian.com/chapter/1025901449/660465566/	2021-07-08 13:36:02	2275	2380	4.6	20552	20607
344	344	上任楼长的线索	第344章 上任楼长的线索	https://www.qidian.com/chapter/1025901449/660577579/	2021-07-08 23:07:33	2203	2302	4.5	20609	20661
345	345	一直活到现在的保安	第345章 一直活到现在的保安	https://www.qidian.com/chapter/1025901449/660817997/	2021-07-09 23:46:49	4087	4248	3.9	20663	20753
346	346	追魂人	第346章 追魂人	https://www.qidian.com/chapter/1025901449/660919052/	2021-07-10 23:34:03	2051	2132	3.9	20755	20800
347	347	把韩非当作祭品	第347章 把韩非当作祭品	https://www.qidian.com/chapter/1025901449/661011412/	2021-07-11 22:30:51	2036	2123	4.3	20802	20850
348	348	无头的门神	第348章 无头的门神	https://www.qidian.com/chapter/1025901449/661063538/	2021-07-12 11:45:01	2057	2154	4.7	20852	20908
349	349	我找到你的家人了	第349章 我找到你的家人了	https://www.qidian.com/chapter/1025901449/661097934/	2021-07-12 18:00:00	2031	2119	4.3	20910	20957
350	350	初代管理者的遗物	第350章 初代管理者的遗物	https://www.qidian.com/chapter/1025901449/661249403/	2021-07-13 14:58:44	4071	4246	4.3	20959	21051
351	351	他的三个孩子	第351章 他的三个孩子	https://www.qidian.com/chapter/1025901449/661476247/	2021-07-14 21:08:11	2316	2431	5.0	21053	21112
352	352	拥挤的红色电梯	第352章 拥挤的红色电梯	https://www.qidian.com/chapter/1025901449/661734141/	2021-07-15 21:55:40	2624	2735	4.2	21114	21175
353	353	死楼游戏崩溃后的警告	第353章 死楼游戏崩溃后的警告	https://www.qidian.com/chapter/1025901449/662196848/	2021-07-16 21:59:17	2755	2860	3.8	21177	21235
354	354	用来招魂的歌声	第354章 用来招魂的歌声	https://www.qidian.com/chapter/1025901449/662329524/	2021-07-17 22:58:08	3511	3649	3.9	21237	21306
355	355	夜幕拉开	第355章 夜幕拉开（4000）	https://www.qidian.com/chapter/1025901449/662410408/	2021-07-18 19:15:21	4070	4224	3.8	21308	21386
356	356	终极彩蛋	第356章 终极彩蛋(4000)	https://www.qidian.com/chapter/1025901449/662656804/	2021-07-19 22:08:42	4130	4291	3.9	21388	21470
357	357	门神的刀	第357章 门神的刀	https://www.qidian.com/chapter/1025901449/662895443/	2021-07-20 19:18:46	2233	2337	4.7	21472	21530
358	358	E级主线任务回魂夜！	第358章 E级主线任务回魂夜！	https://www.qidian.com/chapter/1025901449/662957888/	2021-07-20 23:56:59	2122	2211	4.2	21532	21579
359	359	被梦魇养大的孩子	第359章 被梦魇养大的孩子（第一更）	https://www.qidian.com/chapter/1025901449/663556549/	2021-07-22 18:09:55	2049	2143	4.6	21581	21630
360	360	将死未死的韩非	第360章 将死未死的韩非（第二更）	https://www.qidian.com/chapter/1025901449/663559574/	2021-07-22 20:06:00	2040	2106	3.2	21632	21672
361	361	纸人借道	第361章 纸人借道（第三更）	https://www.qidian.com/chapter/1025901449/663631761/	2021-07-22 23:30:03	2040	2135	4.7	21674	21726
362	362	治愈系玩家	第362章 治愈系玩家	https://www.qidian.com/chapter/1025901449/663936206/	2021-07-23 21:36:12	2478	2562	3.4	21728	21775
363	363	往生，今生，来生	第363章 往生，今生，来生	https://www.qidian.com/chapter/1025901449/664004955/	2021-07-24 12:22:04	2124	2195	3.3	21777	21816
364	364	回来的不是你爸爸	第364章 回来的不是你爸爸	https://www.qidian.com/chapter/1025901449/664035445/	2021-07-24 18:06:13	2122	2220	4.6	21818	21869
365	365	灭！	第365章 灭！	https://www.qidian.com/chapter/1025901449/664169718/	2021-07-25 22:53:42	2946	3081	4.6	21871	21941
366	366	找回童年的魂	第366章 找回童年的魂（4000）	https://www.qidian.com/chapter/1025901449/664297773/	2021-07-26 21:56:58	4227	4394	4.0	21943	22031
367	367	4094房的喜剧演员	第367章 4094房的喜剧演员	https://www.qidian.com/chapter/1025901449/664495931/	2021-07-27 22:55:53	3237	3360	3.8	22033	22103
368	368	萤火和夜空	第368章 萤火和夜空	https://www.qidian.com/chapter/1025901449/664636658/	2021-07-28 22:18:33	2355	2449	4.0	22105	22155
369	369	微笑的灵魂	第369章 微笑的灵魂	https://www.qidian.com/chapter/1025901449/664804586/	2021-07-29 23:08:07	2090	2166	3.6	22157	22196
370	370	死楼业主维权互助群	第370章 死楼业主维权互助群	https://www.qidian.com/chapter/1025901449/664983872/	2021-07-30 22:01:12	3726	3841	3.1	22198	22262
371	371	我坏起来自己都害怕的	第371章 我坏起来自己都害怕的	https://www.qidian.com/chapter/1025901449/665209448/	2021-07-31 23:06:36	3297	3407	3.3	22264	22322
372	372	他还能把楼毁了不成？	第372章 他还能把楼毁了不成？	https://www.qidian.com/chapter/1025901449/665257165/	2021-08-01 12:32:00	2205	2281	3.4	22324	22368
373	373	不会有逝的	第373章 不会有逝的	https://www.qidian.com/chapter/1025901449/665320318/	2021-08-01 23:17:47	2061	2139	3.8	22370	22410
374	374	你怎么变成这样了！	第374章 你怎么变成这样了！（4000）	https://www.qidian.com/chapter/1025901449/665490482/	2021-08-02 22:40:35	4078	4242	4.0	22412	22498
375	375	我既是死咒	第375章 我既是死咒	https://www.qidian.com/chapter/1025901449/665632677/	2021-08-03 12:56:33	2205	2304	4.5	22500	22551
376	376	我们来了	第376章 我们来了	https://www.qidian.com/chapter/1025901449/665763730/	2021-08-03 22:35:57	2206	2299	4.2	22553	22602
377	377	没有恶之魂不敢杀的	第377章 没有恶之魂不敢杀的	https://www.qidian.com/chapter/1025901449/666006014/	2021-08-04 20:46:37	2106	2198	4.4	22604	22651
378	378	4044房间里的声音	第378章 4044房间里的声音	https://www.qidian.com/chapter/1025901449/666036140/	2021-08-04 23:05:56	2060	2145	4.1	22653	22705
379	379	阴间邂逅	第379章 阴间邂逅（4000）	https://www.qidian.com/chapter/1025901449/666333711/	2021-08-05 22:41:36	4055	4204	3.7	22707	22798
380	380	噩梦深处的4444房间	第380章 噩梦深处的4444房间	https://www.qidian.com/chapter/1025901449/666595391/	2021-08-06 19:05:29	2141	2209	3.2	22800	22844
381	381	地下四层的男孩	第381章 地下四层的男孩	https://www.qidian.com/chapter/1025901449/666659219/	2021-08-06 23:19:58	2252	2332	3.6	22846	22888
382	382	蝴蝶的罪	第382章 蝴蝶的罪	https://www.qidian.com/chapter/1025901449/666862424/	2021-08-07 18:56:32	2257	2367	4.9	22890	22946
383	383	狂笑韩非	第383章 狂笑韩非（5000）	https://www.qidian.com/chapter/1025901449/667043152/	2021-08-08 20:52:14	5080	5321	4.7	22948	23073
384	384	噩梦之心	第384章 噩梦之心（4000）	https://www.qidian.com/chapter/1025901449/667207852/	2021-08-09 21:48:51	4017	4226	5.2	23075	23183
385	385	回魂开始！	第385章 回魂开始！（4000）	https://www.qidian.com/chapter/1025901449/667447186/	2021-08-10 21:09:36	4242	4430	4.4	23185	23286
386	386	死楼管理者	第386章 死楼管理者（4000）	https://www.qidian.com/chapter/1025901449/667619326/	2021-08-11 21:27:46	4059	4239	4.4	23288	23379
387	387	谁是谁的底牌	第387章 谁是谁的底牌	https://www.qidian.com/chapter/1025901449/667863108/	2021-08-12 21:28:18	2073	2163	4.3	23381	23427
388	388	蝴蝶必须死！	第388章 蝴蝶必须死！（4000）	https://www.qidian.com/chapter/1025901449/668229664/	2021-08-13 22:49:41	4400	4589	4.3	23429	23526
389	389	落入蛛网的蝴蝶	第389章 落入蛛网的蝴蝶	https://www.qidian.com/chapter/1025901449/668355279/	2021-08-14 23:18:38	3490	3634	4.1	23528	23602
390	390	你的噩梦，由我亲手来实现！	第390章 你的噩梦，由我亲手来实现！	https://www.qidian.com/chapter/1025901449/668486569/	2021-08-15 22:27:56	3547	3693	4.1	23604	23679
391	391	韩非和他的灵魂们	第391章 韩非和他的灵魂们	https://www.qidian.com/chapter/1025901449/668750494/	2021-08-16 23:04:35	3628	3782	4.2	23681	23765
392	392	连升两级	第392章 连升两级	https://www.qidian.com/chapter/1025901449/668979669/	2021-08-17 23:20:26	4627	4829	4.4	23767	23872
393	393	新的死楼管理者	第393章 新的死楼管理者	https://www.qidian.com/chapter/1025901449/669158757/	2021-08-18 22:42:09	3221	3353	4.1	23874	23942
394	394	头号玩家黄赢	第394章 头号玩家黄赢	https://www.qidian.com/chapter/1025901449/669327670/	2021-08-19 22:23:34	3136	3251	3.7	23944	24006
395	395	差点忘了我是个喜剧演员了	第395章 差点忘了我是个喜剧演员了	https://www.qidian.com/chapter/1025901449/669544098/	2021-08-20 21:19:30	3523	3650	3.6	24008	24076
396	396	高玩在阳间，陪玩在阴间	第396章 高玩在阳间，陪玩在阴间	https://www.qidian.com/chapter/1025901449/669785718/	2021-08-21 19:14:42	4672	4847	3.7	24078	24167
397	397	全球公测	第397章 全球公测	https://www.qidian.com/chapter/1025901449/669960558/	2021-08-22 14:41:03	4113	4301	4.6	24169	24270
398	398	梦魇医生黄赢	第398章 梦魇医生黄赢	https://www.qidian.com/chapter/1025901449/670223959/	2021-08-23 21:27:12	2288	2381	4.1	24272	24324
399	399	这就是完美人生吗？	第399章 这就是完美人生吗？	https://www.qidian.com/chapter/1025901449/670458758/	2021-08-24 20:51:44	2472	2592	4.9	24326	24394
400	400	阴间人力资源主管	第400章 阴间人力资源主管	https://www.qidian.com/chapter/1025901449/670678095/	2021-08-25 19:49:58	4019	4172	3.8	24396	24482
401	401	请慎重考虑！	第401章 请慎重考虑！	https://www.qidian.com/chapter/1025901449/670858972/	2021-08-26 22:11:56	2889	3030	4.9	24484	24556
402	402	声望？还是阴德？	第402章 声望？还是阴德？	https://www.qidian.com/chapter/1025901449/671064461/	2021-08-27 21:43:30	3286	3444	4.8	24558	24644
403	403	这个时代将以我为名	第403章 这个时代将以我为名	https://www.qidian.com/chapter/1025901449/671141347/	2021-08-28 16:25:26	3667	3813	4.0	24646	24720
404	404	管理者韩非	第404章 管理者韩非	https://www.qidian.com/chapter/1025901449/671278025/	2021-08-29 21:59:32	4093	4242	3.6	24722	24805
405	405	韩非的格局	第405章 韩非的格局	https://www.qidian.com/chapter/1025901449/671429426/	2021-08-30 22:24:11	4457	4656	4.5	24807	24909
406	406	一起去点亮黑夜！	第406章 一起去点亮黑夜！	https://www.qidian.com/chapter/1025901449/671613126/	2021-08-31 22:27:35	4131	4308	4.3	24911	25008
407	407	优秀青年演员提名	第407章 优秀青年演员提名	https://www.qidian.com/chapter/1025901449/671764583/	2021-09-01 21:49:39	4269	4441	4.0	25010	25103
408	408	消失的整形医院	第408章 消失的整形医院	https://www.qidian.com/chapter/1025901449/672003288/	2021-09-02 22:56:54	4456	4657	4.5	25105	25210
409	409	多重混合诅咒——血债！	第409章 多重混合诅咒——血债！	https://www.qidian.com/chapter/1025901449/672234216/	2021-09-03 23:23:17	4020	4197	4.4	25212	25307
410	410	我们为你发声	第410章 我们为你发声	https://www.qidian.com/chapter/1025901449/672466758/	2021-09-04 19:19:27	4605	4785	3.9	25309	25401
411	411	这世界没那么糟糕	第411章 这世界没那么糟糕	https://www.qidian.com/chapter/1025901449/672667059/	2021-09-05 22:44:51	4025	4196	4.2	25403	25492
412	412	完整的血色纸人	第412章 完整的血色纸人	https://www.qidian.com/chapter/1025901449/672801379/	2021-09-06 17:43:11	4164	4365	4.8	25494	25599
413	413	欢迎来到完美人生	第413章 欢迎来到完美人生	https://www.qidian.com/chapter/1025901449/673042980/	2021-09-07 22:54:18	4048	4210	4.0	25601	25690
414	414	零点的自拍	第414章 零点的自拍	https://www.qidian.com/chapter/1025901449/673277500/	2021-09-08 22:46:12	2810	2941	4.7	25692	25758
415	415	《物是人非》	第415章 《物是人非》	https://www.qidian.com/chapter/1025901449/673562592/	2021-09-09 22:14:07	4094	4287	4.7	25760	25862
416	416	白鞋子	第416章 白鞋子	https://www.qidian.com/chapter/1025901449/673730630/	2021-09-10 22:50:52	4026	4214	4.7	25864	25957
417	417	你偷了谁的脸	第417章 你偷了谁的脸	https://www.qidian.com/chapter/1025901449/673828684/	2021-09-11 23:06:13	4085	4273	4.6	25959	26054
418	418	你不害怕吗？	第418章 你不害怕吗？	https://www.qidian.com/chapter/1025901449/673921986/	2021-09-12 23:09:03	4220	4414	4.6	26056	26156
419	419	三十秒的监控视频	第419章 三十秒的监控视频	https://www.qidian.com/chapter/1025901449/674178481/	2021-09-13 22:26:16	4140	4318	4.3	26158	26249
420	420	只有一个孩子的幸福孤儿院	第420章 只有一个孩子的幸福孤儿院	https://www.qidian.com/chapter/1025901449/674365992/	2021-09-14 22:10:55	2645	2734	3.4	26251	26301
421	421	完美人格	第421章 完美人格	https://www.qidian.com/chapter/1025901449/674566882/	2021-09-15 19:36:37	3468	3622	4.4	26303	26380
422	422	满足神龛升级条件	第422章 满足神龛升级条件	https://www.qidian.com/chapter/1025901449/674718745/	2021-09-16 17:23:10	2634	2741	4.1	26382	26439
423	423	不可言说级别的能力	第423章 不可言说级别的能力	https://www.qidian.com/chapter/1025901449/675146673/	2021-09-18 21:00:49	4052	4206	3.8	26441	26521
424	424	最美的嫁衣	第424章 最美的嫁衣	https://www.qidian.com/chapter/1025901449/675275299/	2021-09-19 22:21:12	2858	2976	4.1	26523	26583
425	425	他将掀起一场大灾	第425章 他将掀起一场大灾	https://www.qidian.com/chapter/1025901449/675364978/	2021-09-20 21:26:06	4055	4237	4.5	26585	26676
426	426	第二次选择	第426章 第二次选择（中秋快乐）	https://www.qidian.com/chapter/1025901449/675463705/	2021-09-21 22:39:41	4034	4182	3.7	26678	26754
427	427	六位猝死者	第427章 六位猝死者	https://www.qidian.com/chapter/1025901449/675581922/	2021-09-22 22:04:09	4069	4205	3.3	26756	26827
428	428	午夜商场	第428章 午夜商场	https://www.qidian.com/chapter/1025901449/675694505/	2021-09-23 19:54:01	4453	4622	3.8	26829	26917
429	429	存活三十天	第429章 存活三十天	https://www.qidian.com/chapter/1025901449/675779748/	2021-09-24 18:00:00	4019	4214	4.9	26919	27018
430	430	入职第一晚	第430章 入职第一晚	https://www.qidian.com/chapter/1025901449/676002709/	2021-09-25 20:02:39	2636	2733	3.7	27020	27077
431	431	玩具	第431章 玩具	https://www.qidian.com/chapter/1025901449/676220805/	2021-09-26 21:00:28	3038	3173	4.4	27079	27154
432	432	这家店谁值夜班谁死	第432章 这家店谁值夜班谁死	https://www.qidian.com/chapter/1025901449/676396104/	2021-09-27 22:59:03	3060	3194	4.4	27156	27228
433	433	回家	第433章 回家	https://www.qidian.com/chapter/1025901449/676511708/	2021-09-28 21:51:42	3337	3481	4.3	27230	27304
434	434	夜路	第434章 夜路	https://www.qidian.com/chapter/1025901449/676621871/	2021-09-29 22:16:57	3479	3644	4.7	27306	27393
435	435	绝望才刚开始吗	第435章 绝望才刚开始吗（5000）	https://www.qidian.com/chapter/1025901449/676819147/	2021-09-30 22:30:37	5257	5512	4.9	27395	27526
436	436	十指	第436章 十指（6000）	https://www.qidian.com/chapter/1025901449/676895630/	2021-10-01 21:06:33	6011	6298	4.8	27528	27676
437	437	十三号房间	第437章 十三号房间	https://www.qidian.com/chapter/1025901449/677008618/	2021-10-02 22:57:56	4151	4330	4.3	27678	27773
438	438	库房深处的声音	第438章 库房深处的声音	https://www.qidian.com/chapter/1025901449/677096058/	2021-10-03 21:52:36	4289	4484	4.5	27775	27876
439	439	十七级	第439章 十七级	https://www.qidian.com/chapter/1025901449/677178473/	2021-10-04 20:12:45	4036	4224	4.7	27878	27978
440	440	试衣间的女人	第440章 试衣间的女人	https://www.qidian.com/chapter/1025901449/677291567/	2021-10-05 23:11:14	4140	4333	4.7	27980	28079
441	441	一千件好事	第441章 一千件好事	https://www.qidian.com/chapter/1025901449/677374374/	2021-10-06 22:15:43	4294	4486	4.5	28081	28180
442	442	五分之一的遗憾	第442章 五分之一的遗憾	https://www.qidian.com/chapter/1025901449/677466132/	2021-10-07 22:44:47	4035	4216	4.5	28182	28277
443	443	命运的转折点	第443章 命运的转折点	https://www.qidian.com/chapter/1025901449/677650265/	2021-10-08 22:53:35	4084	4278	4.8	28279	28376
444	444	困兽	第444章 困兽（感谢没事看看书可还行的白银盟）	https://www.qidian.com/chapter/1025901449/677741178/	2021-10-09 17:44:21	4253	4436	4.3	28378	28471
445	445	把他推下深渊的那只手	第445章 把他推下深渊的那只手	https://www.qidian.com/chapter/1025901449/677774584/	2021-10-09 22:30:24	3922	4108	4.7	28473	28571
446	446	开始异化的世界	第446章 开始异化的世界	https://www.qidian.com/chapter/1025901449/677878566/	2021-10-10 22:52:54	4771	4982	4.4	28573	28681
447	447	我	第447章 我	https://www.qidian.com/chapter/1025901449/678013896/	2021-10-11 22:05:28	3290	3438	4.5	28683	28760
448	448	女朋友也是他幻想出来的吗？	第448章 女朋友也是他幻想出来的吗？	https://www.qidian.com/chapter/1025901449/678369505/	2021-10-12 22:57:55	4061	4261	4.9	28762	28866
449	449	错过的选择	第449章 错过的选择	https://www.qidian.com/chapter/1025901449/678494196/	2021-10-13 22:48:53	2083	2177	4.5	28868	28917
450	450	你看，他不见了！	第450章 你看，他不见了！	https://www.qidian.com/chapter/1025901449/678632262/	2021-10-14 18:48:06	2209	2320	5.0	28919	28978
451	451	我和我的同事们	第451章 我和我的同事们	https://www.qidian.com/chapter/1025901449/678679314/	2021-10-14 22:36:13	2176	2278	4.7	28980	29036
452	452	殊途同归，条条大路通地府	第452章 殊途同归，条条大路通地府	https://www.qidian.com/chapter/1025901449/678842668/	2021-10-15 22:30:01	3934	4122	4.8	29038	29135
453	453	等价交易，用灵魂做筹码	第453章 等价交易，用灵魂做筹码	https://www.qidian.com/chapter/1025901449/678951716/	2021-10-16 22:46:39	3446	3609	4.7	29137	29221
454	454	深夜的白米饭	第454章 深夜的白米饭	https://www.qidian.com/chapter/1025901449/679043789/	2021-10-17 22:55:24	2686	2788	3.8	29223	29280
455	455	我可以给自己换个老板	第455章 我可以给自己换个老板	https://www.qidian.com/chapter/1025901449/679206867/	2021-10-18 23:26:45	2849	2979	4.6	29282	29351
456	456	十指已断其三	第456章 十指已断其三	https://www.qidian.com/chapter/1025901449/679500567/	2021-10-19 21:49:53	3478	3657	5.1	29353	29446
457	457	疯狂的推测	第457章 疯狂的推测	https://www.qidian.com/chapter/1025901449/679843628/	2021-10-20 22:29:29	3625	3798	4.8	29448	29539
458	458	真相本身就长着一张嘴	第458章 真相本身就长着一张嘴	https://www.qidian.com/chapter/1025901449/680037992/	2021-10-21 21:41:11	4050	4237	4.6	29541	29638
459	459	它们都是好心“人”	第459章 它们都是好心“人”	https://www.qidian.com/chapter/1025901449/680261436/	2021-10-22 22:28:55	3270	3400	4.0	29640	29707
460	460	鲜肉粽子	第460章 鲜肉粽子	https://www.qidian.com/chapter/1025901449/680485194/	2021-10-23 22:24:16	2890	3053	5.6	29709	29794
461	461	阴债	第461章 阴债	https://www.qidian.com/chapter/1025901449/680578232/	2021-10-24 21:09:28	3534	3690	4.4	29796	29875
462	462	坏人可以活到最后？	第462章 坏人可以活到最后？	https://www.qidian.com/chapter/1025901449/680725969/	2021-10-25 21:41:27	3627	3777	4.1	29877	29955
463	463	唯一成为神龛主人的方法	第463章 唯一成为神龛主人的方法	https://www.qidian.com/chapter/1025901449/680942274/	2021-10-26 23:06:32	2334	2429	4.1	29957	30005
464	464	他们是你的祭品	第464章 他们是你的祭品	https://www.qidian.com/chapter/1025901449/681075157/	2021-10-27 19:37:13	4091	4283	4.7	30007	30106
465	465	深井当中藏着谁的尸体	第465章 深井当中藏着谁的尸体	https://www.qidian.com/chapter/1025901449/681273055/	2021-10-28 22:34:45	3948	4150	5.1	30108	30211
466	466	你给我下来吧！	第466章 你给我下来吧！（5000）	https://www.qidian.com/chapter/1025901449/681421796/	2021-10-29 21:14:21	5025	5268	4.8	30213	30337
467	467	十八级	第467章 十八级（5000）	https://www.qidian.com/chapter/1025901449/681511200/	2021-10-30 18:03:36	5045	5298	5.0	30339	30469
468	468	一般人无法驾驭的隐藏职业	第468章 一般人无法驾驭的隐藏职业（6000）	https://www.qidian.com/chapter/1025901449/681616929/	2021-10-31 20:30:37	6032	6342	5.1	30471	30628
469	469	是韩非，不是悍匪啊	第469章 是韩非，不是悍匪啊（5200求月票）	https://www.qidian.com/chapter/1025901449/681640530/	2021-11-01 00:01:20	5223	5447	4.3	30630	30751
470	470	原来他就是真相	第470章 原来他就是真相（4000求月票）	https://www.qidian.com/chapter/1025901449/681678968/	2021-11-01 11:42:38	4030	4222	4.8	30753	30851
471	471	无声的罪证	第471章 无声的罪证（4000求月票）	https://www.qidian.com/chapter/1025901449/681746970/	2021-11-01 18:42:38	4024	4222	4.9	30853	30954
472	472	三句话，干跨一个商场	第472章 三句话，干跨一个商场（三更求月票）	https://www.qidian.com/chapter/1025901449/681808154/	2021-11-01 23:16:44	3013	3159	4.8	30956	31033
473	473	最后一个祭品	第473章 最后一个祭品（5000求月票）	https://www.qidian.com/chapter/1025901449/681874572/	2021-11-02 13:06:30	5130	5383	4.9	31035	31168
474	474	无限怪诞的城市	第474章 无限怪诞的城市（5000求月票）	https://www.qidian.com/chapter/1025901449/681940187/	2021-11-02 22:04:45	5064	5321	5.1	31170	31302
475	475	恶人自有恶人磨	第475章 恶人自有恶人磨（4000求月票）	https://www.qidian.com/chapter/1025901449/682014316/	2021-11-03 13:16:22	4101	4305	5.0	31304	31410
476	476	你来帮我报仇？	第476章 你来帮我报仇？（4000求月票）	https://www.qidian.com/chapter/1025901449/682065220/	2021-11-03 20:54:33	4012	4171	4.0	31412	31491
477	477	良知说话，真相开口	第477章 良知说话，真相开口（三更求月票）	https://www.qidian.com/chapter/1025901449/682086878/	2021-11-03 23:45:20	2038	2122	4.1	31493	31536
478	478	火把倒下，火焰依然向上！	第478章 火把倒下，火焰依然向上！(5000求月票）	https://www.qidian.com/chapter/1025901449/682152253/	2021-11-04 15:46:38	5049	5306	5.1	31538	31668
479	479	远超预期的任务奖励！	第479章 远超预期的任务奖励！（5000求月票）	https://www.qidian.com/chapter/1025901449/682217660/	2021-11-04 22:48:20	5114	5367	4.9	31670	31799
480	480	接管百货商场	第480章 接管百货商场（4000求月票）	https://www.qidian.com/chapter/1025901449/682291880/	2021-11-05 13:20:42	4141	4320	4.3	31801	31895
481	481	那些玩家刚来的时候都很兴奋	第481章 那些玩家刚来的时候都很兴奋（4000求月票）	https://www.qidian.com/chapter/1025901449/682358390/	2021-11-05 19:33:53	4104	4297	4.7	31897	31997
482	482	和王平安的又一次重逢	第482章 和王平安的又一次重逢（第三更求月票）	https://www.qidian.com/chapter/1025901449/682387338/	2021-11-05 23:09:36	2408	2512	4.3	31999	32053
483	483	韩非的第三部电影	第483章 韩非的第三部电影（4000求月票）	https://www.qidian.com/chapter/1025901449/682425761/	2021-11-06 12:59:36	4058	4205	3.6	32055	32130
484	484	我十级时都已经是楼长了	第484章 我十级时都已经是楼长了（4000求月票）	https://www.qidian.com/chapter/1025901449/682463314/	2021-11-06 19:48:37	4108	4284	4.3	32132	32221
485	485	BOSS韩非	第485章 BOSS韩非（三更求月票）	https://www.qidian.com/chapter/1025901449/682486765/	2021-11-06 23:14:38	2076	2167	4.4	32223	32270
486	486	深层世界的客房服务	第486章 深层世界的客房服务（4000求月票）	https://www.qidian.com/chapter/1025901449/682545039/	2021-11-07 15:39:04	4023	4191	4.2	32272	32360
487	487	幸运值为零的玩家	第487章 幸运值为零的玩家（求月票）	https://www.qidian.com/chapter/1025901449/682563157/	2021-11-07 19:05:30	2136	2243	5.0	32362	32419
488	488	五“虎”上将	第488章 五“虎”上将（4000求月票）	https://www.qidian.com/chapter/1025901449/682592367/	2021-11-07 23:15:44	4076	4245	4.1	32421	32511
489	489	我是纯体力加点	第489章 我是纯体力加点（4000求月票）	https://www.qidian.com/chapter/1025901449/682636846/	2021-11-08 13:46:13	4042	4200	3.9	32513	32597
490	490	治愈系艺术展	第490章 治愈系艺术展（6000求月票）	https://www.qidian.com/chapter/1025901449/682725937/	2021-11-08 22:45:36	6144	6340	3.2	32599	32702
491	491	这就是你的小猫咪？！	第491章 这就是你的小猫咪？！(4000求月票）	https://www.qidian.com/chapter/1025901449/682828056/	2021-11-09 15:27:16	4065	4234	4.2	32704	32793
492	492	通关！	第492章 通关！（6000求月票）	https://www.qidian.com/chapter/1025901449/682887136/	2021-11-09 23:24:38	6080	6340	4.3	32795	32928
493	493	被天使捶过的嗓子	第493章 被天使捶过的嗓子（5200求月票）	https://www.qidian.com/chapter/1025901449/682934686/	2021-11-10 13:56:42	5255	5480	4.3	32930	33044
494	494	编号031	第494章 编号031（5200求月票）	https://www.qidian.com/chapter/1025901449/683001559/	2021-11-10 23:29:18	5288	5480	3.6	33046	33147
495	495	高楼之上	第495章 高楼之上（4000求月票）	https://www.qidian.com/chapter/1025901449/683050797/	2021-11-11 14:01:41	4228	4428	4.7	33149	33253
496	496	他的歌声	第496章 他的歌声（求月票）	https://www.qidian.com/chapter/1025901449/683100869/	2021-11-11 19:15:41	2632	2778	5.5	33255	33330
497	497	与魔鬼同行的猫	第497章 与魔鬼同行的猫（三更求月票）	https://www.qidian.com/chapter/1025901449/683124477/	2021-11-11 23:15:20	3317	3457	4.2	33332	33405
498	498	《整容》剧本	第498章 《整容》剧本（4000求月票）	https://www.qidian.com/chapter/1025901449/683216012/	2021-11-12 15:56:47	4103	4257	3.8	33407	33488
499	499	镜子诊所	第499章 镜子诊所（6000求月票）	https://www.qidian.com/chapter/1025901449/683296498/	2021-11-12 22:24:09	6034	6302	4.4	33490	33627
500	500	你是谁	第500章 你是谁（4000求月票）	https://www.qidian.com/chapter/1025901449/683351648/	2021-11-13 15:51:56	4022	4207	4.6	33629	33727
501	501	是我真的不好笑吗？	第501章 是我真的不好笑吗？（求月票）	https://www.qidian.com/chapter/1025901449/683370909/	2021-11-13 19:59:16	3062	3223	5.3	33729	33810
502	502	玩家和NPC都害怕的人	第502章 玩家和NPC都害怕的人（第三更求月票）	https://www.qidian.com/chapter/1025901449/683395254/	2021-11-13 23:45:39	3206	3342	4.2	33812	33884
503	503	狂野将使它们感到畏惧	第503章 狂野将使它们感到畏惧（4000求月票）	https://www.qidian.com/chapter/1025901449/683436798/	2021-11-14 14:12:32	4109	4333	5.5	33886	34000
504	504	我为她制作的笑脸	第504章 我为她制作的笑脸（6000求月票）	https://www.qidian.com/chapter/1025901449/683483045/	2021-11-14 23:12:24	6053	6361	5.1	34002	34155
505	505	微笑和狂笑	第505章 微笑和狂笑（4000求月票）	https://www.qidian.com/chapter/1025901449/683557084/	2021-11-15 14:05:59	4286	4518	5.4	34157	34275
506	506	新来的业主是大型怨念	第506章 新来的业主是大型怨念（4000求月票）	https://www.qidian.com/chapter/1025901449/683629150/	2021-11-15 20:22:27	4097	4313	5.3	34277	34387
507	507	《悬疑小说家》上映！	第507章 《悬疑小说家》上映！（三更求月票）	https://www.qidian.com/chapter/1025901449/683649964/	2021-11-15 23:43:21	2213	2308	4.3	34389	34438
